dataset_key,domain,frequency,model,model_family,horizon_type,horizon,experiment_type,n_series,mae,rmse,smape,avg_fit_time_seconds,avg_inference_time_seconds,avg_series_total_time_seconds,avg_peak_memory_mb
nn5_daily,retail,daily,uni2ts,foundation,short,28,baseline,111,4.944023895977886,6.618009483719818,28.12191729484628,1.9760819168778155e-06,1.0462065709603798,1.0462123617395624,2.244261741638184
nn5_daily,retail,daily,naive,traditional,short,28,baseline,111,7.766586910829267,10.241144906735581,44.2264103341198,6.787411801449887e-07,9.24677462191195e-06,1.126796275645763e-05,0.1533231735229492
nn5_daily,retail,daily,lstm,traditional,short,28,baseline,111,8.208995700570311,10.679580537141721,44.357167770452925,1.5228718250721425e-06,1.5063000734861907,1.5063049299222928,0.6425018310546875
nn5_daily,retail,daily,arima,traditional,short,28,baseline,111,7.858388477965572,10.367163019720614,45.13369649451622,1.0503304971230996e-06,0.06251833245560925,0.06252199465090086,5.7777910232543945
nn5_weekly,retail,weekly,timesfm,foundation,long,8,baseline,111,13.914180989421544,17.346942003316133,10.684763020807424,1.0017876152519707e-05,0.17431651364575632,0.1743318755347449,0.2243337631225586
nn5_weekly,retail,weekly,prophet,traditional,long,8,baseline,111,15.373292461584512,19.39622460625534,11.840785878307981,1.1835012349996481e-05,0.1889997731457959,0.1890167545627903,4.677010536193848
nn5_weekly,retail,weekly,arima,traditional,long,8,baseline,111,16.167698203234117,19.588209348223458,12.813972658705605,1.4412510502445805e-06,0.038402630402161145,0.03840843836466468,2.3261823654174805
nn5_weekly,retail,weekly,naive,traditional,long,8,baseline,111,16.70855312976237,20.207278555740146,13.267857610240783,6.443745381123311e-07,1.10145087714663e-05,1.3622077735693963e-05,0.1535625457763672
nn5_weekly,retail,weekly,uni2ts,foundation,long,8,baseline,111,19.218265193037762,23.139845157314774,15.306523312853134,1.701148780616554e-06,2.498016795596561,2.4980241951641737,1.7210750579833984
nn5_weekly,retail,weekly,seasonal_naive,traditional,long,8,baseline,111,21.702512852671145,25.74953127657172,16.370446865848177,5.434225271413992e-07,3.267623282767565e-05,3.5520072455878407e-05,0.1514053344726562
nn5_weekly,retail,weekly,ttm,foundation,long,8,baseline,111,22.083139122636428,25.312657629143857,17.203019687505,1.4068844082119228e-06,0.4322003308717195,0.43220687127328133,2.29971694946289
nn5_weekly,retail,weekly,lstm,traditional,long,8,baseline,111,135.08341268667476,136.0904297349362,196.2767956970356,1.3725177661792653e-06,0.22854175438752042,0.22854757738542983,0.398716926574707
nn5_weekly,retail,weekly,timesfm,foundation,short,4,baseline,111,14.814267393278987,17.79888800020711,11.365803552771432,1.3628521481075802e-05,0.20821024276114797,0.2082301496385454,12.193599700927734
nn5_weekly,retail,weekly,prophet,traditional,short,4,baseline,111,17.312416448849156,21.113179422942764,13.194650488483413,1.6302675814241273e-05,0.18804281681507554,0.18806414346437192,5.886172294616699
nn5_weekly,retail,weekly,uni2ts,foundation,short,4,baseline,111,17.315542329198564,20.207443580842245,13.419404000546203,1.5636822124859233e-06,1.1179617117117118,1.1179687203587712,2.092981338500977
nn5_weekly,retail,weekly,arima,traditional,short,4,baseline,111,18.183632807421212,21.33004465227903,14.652446217737355,1.4541385410068272e-06,0.043927270012932805,0.04393440968281508,2.4095706939697266
nn5_weekly,retail,weekly,naive,traditional,short,4,baseline,111,18.75545283250107,21.74256500804201,15.033315665134205,5.756412540470158e-07,9.027687278953758e-06,1.2833792884070593e-05,0.1485929489135742
nn5_weekly,retail,weekly,seasonal_naive,traditional,short,4,baseline,111,21.90586922195519,25.40955434331227,16.592029440556058,6.787411801449887e-07,3.542771210541596e-05,3.926818435256546e-05,0.152557373046875
nn5_weekly,retail,weekly,ttm,foundation,short,4,baseline,111,22.6480447087648,25.7995675050599,17.511650893054327,1.3080803123680322e-06,0.5287589017335359,0.5287653239997657,2.869291305541992
nn5_weekly,retail,weekly,lstm,traditional,short,4,baseline,111,133.78709469673046,134.8504287661833,195.9034492849414,1.5422030612155123e-06,0.23974149506371298,0.23974772186966625,0.3073348999023437
saugeenday,energy,daily,arima,traditional,long,30,baseline,1,21.07163035725933,41.96015510755132,34.24740486989528,4.0531158447265625e-06,1.936182975769043,1.9361960887908936,26.91675090789795
saugeenday,energy,daily,naive,traditional,long,30,baseline,1,21.496666666666663,39.79399033354994,36.03128734038647,1.71661376953125e-05,5.316734313964844e-05,7.915496826171875e-05,0.0220451354980468
saugeenday,energy,daily,prophet,traditional,long,30,baseline,1,22.501316824617422,43.641732023957445,37.95595552807131,0.0008330345153808,14.568474769592283,14.569327116012571,736.780276298523
saugeenday,energy,daily,ttm,foundation,long,30,baseline,1,23.13225600885956,43.77665966940712,39.40328298585286,4.0531158447265625e-06,1.0687010288238523,1.0687110424041748,0.8769979476928711
saugeenday,energy,daily,lstm,traditional,long,30,baseline,1,26.26958043416341,38.952855765125776,46.13212193460632,2.312660217285156e-05,84.57471179962158,84.5747480392456,11.205184936523438
saugeenday,energy,daily,timesfm,foundation,long,30,baseline,1,27.172197125752763,48.61594198874419,52.767910561449895,0.0007169246673583,0.6168272495269775,0.6175529956817627,0.2175254821777343
saugeenday,energy,daily,uni2ts,foundation,long,30,baseline,1,28.48410991668701,47.60129917979037,57.00111308350099,3.814697265625e-06,1.1669039726257324,1.1669156551361084,0.5590019226074219
saugeenday,energy,daily,seasonal_naive,traditional,long,30,baseline,1,43.66666666666666,51.08802207954424,66.94829754072182,4.76837158203125e-06,0.0007479190826416,0.0007600784301757,0.1848182678222656
